MajorCommandID,MajorCommandCode,MajorCommandName,ContractingOfficeID,ContractingOfficeName,ContractingAgencyID,ContractingDepartmentID,Fiscal.Year,ActionObligation,ContractingActions
ORG-2872,USACE,USACE,W912QR,W072 ENDIST LOUISVILLE,2100,9700,2013,"$653,086,532.59 ","3,406"
ORG-2872,USACE,USACE,W912QR,W072 ENDIST LOUISVILLE,2100,9700,2014,"$459,975,565.32 ","2,038"
ORG-2872,USACE,USACE,W912UM,W2SN ENDIST FAR EAST,2100,9700,2010,"$279,592,498.70 ","1,039"
ORG-2872,USACE,USACE,W912UM,W2SN ENDIST FAR EAST,2100,9700,2011,"$248,490,275.12 ","1,137"
ORG-2872,USACE,USACE,W912UM,W2SN ENDIST FAR EAST,2100,9700,2012,"$289,430,789.87 ","1,167"
ORG-2872,USACE,USACE,W912UM,W2SN ENDIST FAR EAST,2100,9700,2013,"$372,380,076.86 ",860
ORG-2872,USACE,USACE,W912UM,W2SN ENDIST FAR EAST,2100,9700,2014,"$147,831,002.68 ",467
ORG-2872,USACE,USACE,W912WJ,W2SD ENDIST NEW ENGLAND,2100,9700,2010,"$180,840,735.25 ","1,526"
ORG-2872,USACE,USACE,W912WJ,W2SD ENDIST NEW ENGLAND,2100,9700,2011,"$162,147,240.22 ","1,249"
ORG-2872,USACE,USACE,W912WJ,W2SD ENDIST NEW ENGLAND,2100,9700,2012,"$162,832,103.67 ","1,434"
ORG-2872,USACE,USACE,W912WJ,W2SD ENDIST NEW ENGLAND,2100,9700,2013,"$121,769,440.36 ","1,376"
ORG-2872,USACE,USACE,W912WJ,W2SD ENDIST NEW ENGLAND,2100,9700,2014,"$109,745,038.20 ",719
ORG-2872,USACE,USACE,W9132T,W2R2 CONST ENGRG LAB,2100,9700,2010,"$69,192,686.39 ",584
ORG-2872,USACE,USACE,W9132T,W2R2 CONST ENGRG LAB,2100,9700,2011,"$40,996,640.02 ",482
ORG-2872,USACE,USACE,W9132T,W2R2 CONST ENGRG LAB,2100,9700,2012,"$23,222,784.17 ",420
ORG-2872,USACE,USACE,W9132T,W2R2 CONST ENGRG LAB,2100,9700,2013,"$23,661,238.65 ",259
ORG-2872,USACE,USACE,W9132T,W2R2 CONST ENGRG LAB,2100,9700,2014,"$12,313,165.77 ",132
ORG-2872,USACE,USACE,W9132V,W2R2 TOPO ENGRG LAB,2100,9700,2010,"$16,863,229.34 ",141
ORG-2872,USACE,USACE,W9132V,W2R2 TOPO ENGRG LAB,2100,9700,2011,"$10,261,673.47 ",149
ORG-2872,USACE,USACE,W9132V,W2R2 TOPO ENGRG LAB,2100,9700,2012,"$4,523,964.97 ",74
ORG-2872,USACE,USACE,W9132V,W2R2 TOPO ENGRG LAB,2100,9700,2013,"$3,401,997.50 ",54
ORG-2872,USACE,USACE,W9132V,W2R2 TOPO ENGRG LAB,2100,9700,2014,"$2,745,976.58 ",31
ORG-2872,USACE,USACE,W913E5,W2R2 COLD RGNS RSCH ENG LAB,2100,9700,2010,"$10,578,307.80 ",332
ORG-2872,USACE,USACE,W913E5,W2R2 COLD RGNS RSCH ENG LAB,2100,9700,2011,"$17,326,965.68 ",395
ORG-2872,USACE,USACE,W913E5,W2R2 COLD RGNS RSCH ENG LAB,2100,9700,2012,"$12,096,235.40 ",293
ORG-2872,USACE,USACE,W913E5,W2R2 COLD RGNS RSCH ENG LAB,2100,9700,2013,"$5,720,441.49 ",151
ORG-2872,USACE,USACE,W913E5,W2R2 COLD RGNS RSCH ENG LAB,2100,9700,2014,"$3,141,162.78 ",61
ORG-2872,USACE,USACE,W916QW,XR W6EX USAED GULF REGION,2100,9700,2010,"$12,563,187.97 ",35
ORG-2872,USACE,USACE,W917BE,W6EX GRD NORTH DISTRICT,2100,9700,2010,"$46,638,520.57 ",120
ORG-2872,USACE,USACE,W917BG,XR W6EX GRD CENTRAL DISTRICT,2100,9700,2010,"$72,106,197.82 ",319
ORG-2872,USACE,USACE,W917BK,W6EX GRD SOUTH DISTRICT,2100,9700,2010,"$74,151,381.59 ",102
ORG-2872,USACE,USACE,W917PM,W31R AFGHANISTAN AREA OFC,2100,9700,2010,"$382,956.00 ",8
ORG-2872,USACE,USACE,W91C9G,W2R2 USA ENGR R AND D CTR,2100,9700,2010,"$58,643,341.30 ",165
ORG-2872,USACE,USACE,W91C9G,W2R2 USA ENGR R AND D CTR,2100,9700,2011,"$43,254,074.36 ",162
ORG-2872,USACE,USACE,W91C9G,W2R2 USA ENGR R AND D CTR,2100,9700,2012,"$54,564,794.36 ",184
ORG-2872,USACE,USACE,W91C9G,W2R2 USA ENGR R AND D CTR,2100,9700,2013,"$40,067,579.37 ",121
ORG-2872,USACE,USACE,W91C9G,W2R2 USA ENGR R AND D CTR,2100,9700,2014,"$22,380,973.68 ",93
ORG-2872,USACE,USACE,W91WMC,W6KD USACE EIT SVCS,2100,9700,2010,"$248,790,822.50 ",836
ORG-2872,USACE,USACE,W91WMC,W6KD USACE EIT SVCS,2100,9700,2011,"$156,389,112.52 ",627
ORG-2872,USACE,USACE,W91WMC,W6KD USACE EIT SVCS,2100,9700,2012,"$222,296,587.36 ",508
ORG-2872,USACE,USACE,W91WMC,W6KD USACE EIT SVCS,2100,9700,2013,"$248,804,900.79 ",534
ORG-2872,USACE,USACE,W91WMC,W6KD USACE EIT SVCS,2100,9700,2014,"$45,716,867.78 ",205
ORG-2873,USAMRMC,USAMRMC,MD17,US ARMY MEDICAL RESEARCH ACQ ACT,2100,9700,1997,"$166,204,868.00 ",946
ORG-2873,USAMRMC,USAMRMC,MD17,US ARMY MEDICAL RESEARCH ACQ ACT,2100,9700,1998,"$154,101,898.00 ",835
ORG-2873,USAMRMC,USAMRMC,MD17,US ARMY MEDICAL RESEARCH ACQ ACT,2100,9700,1999,"$121,218,153.00 ",496
ORG-2873,USAMRMC,USAMRMC,MD17,US ARMY MEDICAL RESEARCH ACQ ACT,2100,9700,2000,"$281,893,730.00 ","1,259"
ORG-2873,USAMRMC,USAMRMC,MD17,US ARMY MEDICAL RESEARCH ACQ ACT,2100,9700,2001,"$304,856,557.16 ","1,283"
ORG-2873,USAMRMC,USAMRMC,MD17,US ARMY MEDICAL RESEARCH ACQ ACT,2100,9700,2002,"$289,299,347.15 ","1,577"
ORG-2873,USAMRMC,USAMRMC,MD17,US ARMY MEDICAL RESEARCH ACQ ACT,2100,9700,2003,"$389,436,741.37 ","1,780"
ORG-2873,USAMRMC,USAMRMC,W81XWH,W4PZ USA MED RSCH ACQUIS ACT,2100,9700,2004,"$478,116,415.27 ","5,502"
ORG-2873,USAMRMC,USAMRMC,W81XWH,W4PZ USA MED RSCH ACQUIS ACT,2100,9700,2005,"$952,297,808.00 ","5,952"
ORG-2874,JCCIA,JCCIA,W914NS,W6EV USAE IRAQ RECONSTRUC OFC,2100,9700,2004,"$58,427,256.75 ",50
ORG-2874,JCCIA,JCCIA,W5K9FH,W6GZ ELE    RCC LEATHERNECK,2100,9700,2009,"$42,356,106.96 ",152
ORG-2874,JCCIA,JCCIA,W5K9UR,W6GZ ELE    RCC DWYER,2100,9700,2009,"$23,313,520.51 ",33
ORG-2874,JCCIA,JCCIA,W90U3Z,W27P BUCCA ROC,2100,9700,2008,"$582,000.00 ",1
ORG-2874,JCCIA,JCCIA,W90U3Z,W27P BUCCA ROC,2100,9700,2009,"$3,134,058.27 ",151
ORG-2874,JCCIA,JCCIA,W90U41,W27P DELTA RCC,2100,9700,2009,"$7,016,623.41 ",340
ORG-2874,JCCIA,JCCIA,W90U42,W6GZ ELE    RCC SHARANA,2100,9700,2008,$0.00 ,1
ORG-2874,JCCIA,JCCIA,W90U42,W6GZ ELE    RCC SHARANA,2100,9700,2009,"$87,033,585.77 ","1,034"
ORG-2874,JCCIA,JCCIA,W90VCM,W27P IRAQ RECON CONTRACT OFC,2100,9700,2005,$0.00 ,2
ORG-2874,JCCIA,JCCIA,W90VCM,W27P IRAQ RECON CONTRACT OFC,2100,9700,2006,"$19,464,977.35 ",302
ORG-2874,JCCIA,JCCIA,W90VCM,W27P IRAQ RECON CONTRACT OFC,2100,9700,2007,"$34,374,132.65 ",537
ORG-2874,JCCIA,JCCIA,W90VCM,W27P IRAQ RECON CONTRACT OFC,2100,9700,2008,"$287,745,462.81 ","1,528"
ORG-2874,JCCIA,JCCIA,W90VCM,W27P IRAQ RECON CONTRACT OFC,2100,9700,2009,"$48,735,964.98 ",757
ORG-2874,JCCIA,JCCIA,W90WH9,W27P TFBSO,2100,9700,2009,"$56,342,168.85 ",176
ORG-2874,JCCIA,JCCIA,W90YVD,W6GZ ELE    RCC SHANK,2100,9700,2009,"$89,669,501.61 ",480
ORG-2874,JCCIA,JCCIA,W914NS,W6EV USAE IRAQ RECONSTRUC OFC,2100,9700,2005,"$20,346,050.09 ",38
ORG-2874,JCCIA,JCCIA,W914NS,W6EV USAE IRAQ RECONSTRUC OFC,2100,9700,2006,"$220,059,630.50 ",240
ORG-2874,JCCIA,JCCIA,W914NS,W6EV USAE IRAQ RECONSTRUC OFC,2100,9700,2007,"$95,417,567.74 ",89
ORG-2874,JCCIA,JCCIA,W914NS,W6EV USAE IRAQ RECONSTRUC OFC,2100,9700,2008,"$124,639,406.46 ",62
ORG-2874,JCCIA,JCCIA,W91B4K,W6GZ ELE    RCC FENTY,2100,9700,2006,"$390,326.00 ",6
ORG-2874,JCCIA,JCCIA,W91B4K,W6GZ ELE    RCC FENTY,2100,9700,2007,"$13,960,227.77 ",372
ORG-2874,JCCIA,JCCIA,W91B4K,W6GZ ELE    RCC FENTY,2100,9700,2008,"$47,589,623.40 ","1,174"
ORG-2874,JCCIA,JCCIA,W91B4K,W6GZ ELE    RCC FENTY,2100,9700,2009,"$178,656,524.22 ","1,868"
ORG-2874,JCCIA,JCCIA,W91B4L,W6GZ ELE    RCC KANDAHAR,2100,9700,2005,$0.00 ,1
ORG-2874,JCCIA,JCCIA,W91B4L,W6GZ ELE    RCC KANDAHAR,2100,9700,2006,"$52,500,049.00 ","1,209"
ORG-2874,JCCIA,JCCIA,W91B4L,W6GZ ELE    RCC KANDAHAR,2100,9700,2007,"$38,291,847.44 ","1,216"
ORG-2874,JCCIA,JCCIA,W91B4L,W6GZ ELE    RCC KANDAHAR,2100,9700,2008,"$35,704,901.95 ","1,301"
ORG-2874,JCCIA,JCCIA,W91B4L,W6GZ ELE    RCC KANDAHAR,2100,9700,2009,"$356,963,193.87 ","2,315"
ORG-2874,JCCIA,JCCIA,W91B4M,W6GZ ELE    RCC KABUL,2100,9700,2005,"$1,452,952.50 ",7
ORG-2874,JCCIA,JCCIA,W91B4M,W6GZ ELE    RCC KABUL,2100,9700,2006,"$305,812,213.27 ","4,446"
ORG-2874,JCCIA,JCCIA,W91B4M,W6GZ ELE    RCC KABUL,2100,9700,2007,"$538,106,090.08 ","4,826"
ORG-2874,JCCIA,JCCIA,W91B4M,W6GZ ELE    RCC KABUL,2100,9700,2008,"$705,281,867.59 ","4,571"
ORG-2874,JCCIA,JCCIA,W91B4M,W6GZ ELE    RCC KABUL,2100,9700,2009,"$1,144,473,418.17 ","7,223"
ORG-2874,JCCIA,JCCIA,W91B4N,W6GZ ELE    RCC BAGRAM,2100,9700,2005,$0.00 ,1
ORG-2874,JCCIA,JCCIA,W91B4N,W6GZ ELE    RCC BAGRAM,2100,9700,2006,"$55,451,790.57 ","1,680"
ORG-2874,JCCIA,JCCIA,W91B4N,W6GZ ELE    RCC BAGRAM,2100,9700,2007,"$234,529,135.13 ","3,205"
ORG-2874,JCCIA,JCCIA,W91B4N,W6GZ ELE    RCC BAGRAM,2100,9700,2008,"$312,464,476.88 ","3,952"
ORG-2874,JCCIA,JCCIA,W91B4N,W6GZ ELE    RCC BAGRAM,2100,9700,2009,"$562,580,272.54 ","5,379"
ORG-2874,JCCIA,JCCIA,W91B4P,W6GZ ELE    RCC SALERNO,2100,9700,2005,"$328,576.00 ",5
ORG-2874,JCCIA,JCCIA,W91B4P,W6GZ ELE    RCC SALERNO,2100,9700,2006,"$114,817,914.46 ","3,517"
ORG-2874,JCCIA,JCCIA,W91B4P,W6GZ ELE    RCC SALERNO,2100,9700,2007,"$85,479,980.40 ","2,616"
ORG-2874,JCCIA,JCCIA,W91B4P,W6GZ ELE    RCC SALERNO,2100,9700,2008,"$91,576,438.34 ","1,623"
ORG-2874,JCCIA,JCCIA,W91B4P,W6GZ ELE    RCC SALERNO,2100,9700,2009,"$87,540,551.75 ",910
ORG-2874,JCCIA,JCCIA,W91GDW,W6GZ ELE    TWR,2100,9700,2007,"$1,269,560,680.30 ","2,734"
ORG-2874,JCCIA,JCCIA,W91GDW,W6GZ ELE    TWR,2100,9700,2008,"$1,975,590,536.78 ","1,342"
ORG-2874,JCCIA,JCCIA,W91GDW,W6GZ ELE    TWR,2100,9700,2009,"$1,309,746,798.09 ",831
ORG-2874,JCCIA,JCCIA,W91GER,W27P PARC FORCES,2100,9700,2005,"$629,955,393.00 ",539
ORG-2874,JCCIA,JCCIA,W91GER,W27P PARC FORCES,2100,9700,2006,"$236,298,812.00 ",407
ORG-2874,JCCIA,JCCIA,W91GER,W27P PARC FORCES,2100,9700,2007,"$239,502,355.30 ",340
ORG-2874,JCCIA,JCCIA,W91GER,W27P PARC FORCES,2100,9700,2008,"$610,989,324.52 ",445
ORG-2874,JCCIA,JCCIA,W91GER,W27P PARC FORCES,2100,9700,2009,"$4,003,996.00 ",23
ORG-2874,JCCIA,JCCIA,W91GET,W27P BAGHDAD OFFICE,2100,9700,2005,"$288,181,096.00 ","1,352"
ORG-2874,JCCIA,JCCIA,W91GET,W27P BAGHDAD OFFICE,2100,9700,2006,"$128,410,481.21 ","1,022"
ORG-2874,JCCIA,JCCIA,W91GET,W27P BAGHDAD OFFICE,2100,9700,2007,"$153,052,845.28 ","3,096"
ORG-2874,JCCIA,JCCIA,W91GET,W27P BAGHDAD OFFICE,2100,9700,2008,"$130,352,943.19 ","1,744"
ORG-2874,JCCIA,JCCIA,W91GET,W27P BAGHDAD OFFICE,2100,9700,2009,"$35,929,929.72 ",894
ORG-2874,JCCIA,JCCIA,W91GEU,W6GZ ELE    RCC VICTORY,2100,9700,2005,"$234,820,178.00 ","2,842"
ORG-2874,JCCIA,JCCIA,W91GEU,W6GZ ELE    RCC VICTORY,2100,9700,2006,"$200,567,467.86 ","2,368"
ORG-2874,JCCIA,JCCIA,W91GEU,W6GZ ELE    RCC VICTORY,2100,9700,2007,"$577,133,745.36 ","5,580"
ORG-2874,JCCIA,JCCIA,W91GEU,W6GZ ELE    RCC VICTORY,2100,9700,2008,"$719,641,664.78 ","4,614"
ORG-2874,JCCIA,JCCIA,W91GEU,W6GZ ELE    RCC VICTORY,2100,9700,2009,"$148,470,156.59 ","3,039"
ORG-2874,JCCIA,JCCIA,W91GEY,W6GZ ELE    RCC ECHO,2100,9700,2005,"$42,278,446.00 ",406
ORG-2874,JCCIA,JCCIA,W91GEY,W6GZ ELE    RCC ECHO,2100,9700,2006,"$5,170,866.25 ",178
ORG-2874,JCCIA,JCCIA,W91GEY,W6GZ ELE    RCC ECHO,2100,9700,2007,"$78,701,615.18 ","1,154"
ORG-2874,JCCIA,JCCIA,W91GEY,W6GZ ELE    RCC ECHO,2100,9700,2008,"$80,915,064.20 ","1,075"
ORG-2874,JCCIA,JCCIA,W91GEY,W6GZ ELE    RCC ECHO,2100,9700,2009,"$18,972,854.89 ",404
ORG-2874,JCCIA,JCCIA,W91GF5,W6GZ ELE    RCC BALAD,2100,9700,2005,"$127,926,159.00 ","1,872"
ORG-2874,JCCIA,JCCIA,W91GF5,W6GZ ELE    RCC BALAD,2100,9700,2006,"$93,290,428.60 ","1,449"
ORG-2874,JCCIA,JCCIA,W91GF5,W6GZ ELE    RCC BALAD,2100,9700,2007,"$159,276,858.97 ","3,817"
ORG-2874,JCCIA,JCCIA,W91GF5,W6GZ ELE    RCC BALAD,2100,9700,2008,"$183,062,124.61 ","4,551"
ORG-2874,JCCIA,JCCIA,W91GF5,W6GZ ELE    RCC BALAD,2100,9700,2009,"$119,357,175.55 ","1,532"
ORG-2874,JCCIA,JCCIA,W91GF9,W6GZ ELE    RCC KIRKUK,2100,9700,2005,"$38,728,742.00 ",494
ORG-2874,JCCIA,JCCIA,W91GF9,W6GZ ELE    RCC KIRKUK,2100,9700,2006,"$24,074,005.00 ",450
ORG-2874,JCCIA,JCCIA,W91GF9,W6GZ ELE    RCC KIRKUK,2100,9700,2007,"$30,012.00 ",2
ORG-2874,JCCIA,JCCIA,W91GF9,W6GZ ELE    RCC KIRKUK,2100,9700,2008,"$42,053,079.10 ",735
ORG-2874,JCCIA,JCCIA,W91GF9,W6GZ ELE    RCC KIRKUK,2100,9700,2009,"$26,262,658.46 ",584
ORG-2874,JCCIA,JCCIA,W91GFB,W6GZ ELE    RCC MOSUL,2100,9700,2005,"$55,450,553.60 ","1,057"
ORG-2874,JCCIA,JCCIA,W91GFB,W6GZ ELE    RCC MOSUL,2100,9700,2006,"$82,604,732.00 ",926
ORG-2874,JCCIA,JCCIA,W91GFB,W6GZ ELE    RCC MOSUL,2100,9700,2007,"$63,094,044.89 ",855
ORG-2874,JCCIA,JCCIA,W91GFB,W6GZ ELE    RCC MOSUL,2100,9700,2008,"$84,549,504.99 ",693
ORG-2874,JCCIA,JCCIA,W91GFB,W6GZ ELE    RCC MOSUL,2100,9700,2009,"$14,387,283.81 ",388
ORG-2874,JCCIA,JCCIA,W91GFC,W6GZ ELE    RCC TAJI,2100,9700,2005,"$44,202,342.00 ",782
ORG-2874,JCCIA,JCCIA,W91GFC,W6GZ ELE    RCC TAJI,2100,9700,2006,"$20,534,911.65 ",440
ORG-2874,JCCIA,JCCIA,W91GFC,W6GZ ELE    RCC TAJI,2100,9700,2007,"$93,997,947.03 ","1,716"
ORG-2874,JCCIA,JCCIA,W91GFC,W6GZ ELE    RCC TAJI,2100,9700,2008,"$137,819,306.87 ","2,255"
ORG-2874,JCCIA,JCCIA,W91GFC,W6GZ ELE    RCC TAJI,2100,9700,2009,"$36,539,881.56 ",966
ORG-2874,JCCIA,JCCIA,W91GFL,W6GZ ELE    RCC TIKRIT,2100,9700,2005,"$168,676,871.00 ","1,620"
ORG-2874,JCCIA,JCCIA,W91GFL,W6GZ ELE    RCC TIKRIT,2100,9700,2006,"$82,450,767.38 ","1,045"
ORG-2874,JCCIA,JCCIA,W91GFL,W6GZ ELE    RCC TIKRIT,2100,9700,2007,"$71,451,486.07 ","1,497"
ORG-2874,JCCIA,JCCIA,W91GFL,W6GZ ELE    RCC TIKRIT,2100,9700,2008,"$66,205,936.42 ","1,228"
ORG-2874,JCCIA,JCCIA,W91GFL,W6GZ ELE    RCC TIKRIT,2100,9700,2009,"$19,113,851.83 ",525
ORG-2874,JCCIA,JCCIA,W91GXE,W6GZ ELE    RCC TALLIL,2100,9700,2005,"$50,868,413.00 ",572
ORG-2874,JCCIA,JCCIA,W91GXE,W6GZ ELE    RCC TALLIL,2100,9700,2006,"$33,951,943.00 ",410
ORG-2874,JCCIA,JCCIA,W91GXE,W6GZ ELE    RCC TALLIL,2100,9700,2007,"$55,435,115.77 ","1,156"
ORG-2874,JCCIA,JCCIA,W91GXE,W6GZ ELE    RCC TALLIL,2100,9700,2008,"$66,788,632.21 ",942
ORG-2874,JCCIA,JCCIA,W91GXE,W6GZ ELE    RCC TALLIL,2100,9700,2009,"$63,575,431.72 ",967
ORG-2874,JCCIA,JCCIA,W91GXN,W6EV HILLAH RCO,2100,9700,2005,"$43,560,734.00 ",244
ORG-2874,JCCIA,JCCIA,W91GXN,W6EV HILLAH RCO,2100,9700,2006,"$2,603,895.00 ",8
ORG-2874,JCCIA,JCCIA,W91GXQ,W6EV BAGHDAD RCO,2100,9700,2005,"$36,263,715.07 ",430
ORG-2874,JCCIA,JCCIA,W91GXQ,W6EV BAGHDAD RCO,2100,9700,2006,"$34,833,580.54 ",237
ORG-2874,JCCIA,JCCIA,W91GXQ,W6EV BAGHDAD RCO,2100,9700,2007,$921.33 ,8
ORG-2874,JCCIA,JCCIA,W91GXQ,W6EV BAGHDAD RCO,2100,9700,2008,"$9,048,679.76 ",55
ORG-2874,JCCIA,JCCIA,W91GXS,W6EV KIRKUK RCO,2100,9700,2005,"$2,526,321.00 ",35
ORG-2874,JCCIA,JCCIA,W91GXS,W6EV KIRKUK RCO,2100,9700,2006,"$1,211,215.00 ",10
ORG-2874,JCCIA,JCCIA,W91GXS,W6EV KIRKUK RCO,2100,9700,2007,"$67,003,596.62 ","1,367"
ORG-2874,JCCIA,JCCIA,W91GXX,W6EV OIL SECTOR,2100,9700,2005,"$1,068,938,580.00 ",203
ORG-2874,JCCIA,JCCIA,W91GXX,W6EV OIL SECTOR,2100,9700,2006,"$390,415,902.48 ",249
ORG-2874,JCCIA,JCCIA,W91GXX,W6EV OIL SECTOR,2100,9700,2007,"$30,857,276.02 ",43
ORG-2874,JCCIA,JCCIA,W91GXX,W6EV OIL SECTOR,2100,9700,2008,"$1,164,844.24 ",17
ORG-2874,JCCIA,JCCIA,W91GXY,W6EV ELECTRICAL SECTOR,2100,9700,2005,"$713,018,409.00 ",398
ORG-2874,JCCIA,JCCIA,W91GXY,W6EV ELECTRICAL SECTOR,2100,9700,2006,"$1,392,278,591.03 ",384
ORG-2874,JCCIA,JCCIA,W91GXY,W6EV ELECTRICAL SECTOR,2100,9700,2007,"$133,907,985.18 ",78
ORG-2874,JCCIA,JCCIA,W91GXY,W6EV ELECTRICAL SECTOR,2100,9700,2008,"$147,997,708.27 ",137
ORG-2874,JCCIA,JCCIA,W91GXZ,W6EV COMM TRANS SECTOR,2100,9700,2005,"$393,031,178.00 ",119
ORG-2874,JCCIA,JCCIA,W91GXZ,W6EV COMM TRANS SECTOR,2100,9700,2006,"$523,399,239.31 ",295
ORG-2874,JCCIA,JCCIA,W91GXZ,W6EV COMM TRANS SECTOR,2100,9700,2007,"$22,783,813.48 ",21
ORG-2874,JCCIA,JCCIA,W91GXZ,W6EV COMM TRANS SECTOR,2100,9700,2008,"$5,109,620.59 ",38
ORG-2874,JCCIA,JCCIA,W91GY0,W6GZ ELE    MNSTC-I SUP DIV,2100,9700,2005,"$1,036,119,038.00 ","2,113"
ORG-2874,JCCIA,JCCIA,W91GY0,W6GZ ELE    MNSTC-I SUP DIV,2100,9700,2006,"$1,018,893,382.00 ","1,992"
ORG-2874,JCCIA,JCCIA,W91GY0,W6GZ ELE    MNSTC-I SUP DIV,2100,9700,2007,"$1,168,723,958.01 ","2,073"
ORG-2874,JCCIA,JCCIA,W91GY0,W6GZ ELE    MNSTC-I SUP DIV,2100,9700,2008,"$1,630,881,902.16 ","2,023"
ORG-2874,JCCIA,JCCIA,W91GY0,W6GZ ELE    MNSTC-I SUP DIV,2100,9700,2009,"$398,418,471.16 ","1,825"
ORG-2874,JCCIA,JCCIA,W91GY1,W6EV PUBLIC WORKS WATER SECTOR,2100,9700,2005,"$486,913,401.00 ",45
ORG-2874,JCCIA,JCCIA,W91GY1,W6EV PUBLIC WORKS WATER SECTOR,2100,9700,2006,"$444,944,079.78 ",192
ORG-2874,JCCIA,JCCIA,W91GY1,W6EV PUBLIC WORKS WATER SECTOR,2100,9700,2007,"$65,206,611.64 ",55
ORG-2874,JCCIA,JCCIA,W91GY1,W6EV PUBLIC WORKS WATER SECTOR,2100,9700,2008,"$6,102,473.51 ",29
ORG-2874,JCCIA,JCCIA,W91GY3,W6GZ ELE    RCC BASRAH,2100,9700,2005,"$19,000,000.00 ",109
ORG-2874,JCCIA,JCCIA,W91GY3,W6GZ ELE    RCC BASRAH,2100,9700,2006,"$87,303,215.00 ",171
ORG-2874,JCCIA,JCCIA,W91GY3,W6GZ ELE    RCC BASRAH,2100,9700,2007,"$106,497,199.11 ",318
ORG-2874,JCCIA,JCCIA,W91GY3,W6GZ ELE    RCC BASRAH,2100,9700,2008,"$69,268,331.03 ",360
ORG-2874,JCCIA,JCCIA,W91GY3,W6GZ ELE    RCC BASRAH,2100,9700,2009,"$151,230,781.23 ",558
ORG-2874,JCCIA,JCCIA,W5K9FH,W6GZ ELE    RCC LEATHERNECK,2100,9700,2010,"$243,348,142.95 ","1,545"
ORG-2874,JCCIA,JCCIA,W5K9UR,W6GZ ELE    RCC DWYER,2100,9700,2010,"$84,999,942.22 ",696
ORG-2874,JCCIA,JCCIA,W5KA4N,W6GZ ELE    RCC HERAT,2100,9700,2010,"$76,741,919.62 ",770
ORG-2874,JCCIA,JCCIA,W90U42,W6GZ ELE    RCC SHARANA,2100,9700,2010,"$136,077,082.61 ","1,718"
ORG-2874,JCCIA,JCCIA,W90VCM,W27P IRAQ RECON CONTRACT OFC,2100,9700,2010,"$23,738,937.45 ",576
ORG-2874,JCCIA,JCCIA,W90WH9,W27P TFBSO,2100,9700,2010,"$340,443.51 ",47
ORG-2874,JCCIA,JCCIA,W90YVD,W6GZ ELE    RCC SHANK,2100,9700,2010,"$99,501,359.77 ","1,290"
ORG-2874,JCCIA,JCCIA,W919QA,W6GZ ELE    RCC MAZAR E SHA,2100,9700,2010,"$77,650,003.12 ",873
ORG-2874,JCCIA,JCCIA,W919QC,W6GZ ELE    RCC DELARAM,2100,9700,2010,"$39,426,684.12 ",241
ORG-2874,JCCIA,JCCIA,W91B4K,W6GZ ELE    RCC FENTY,2100,9700,2010,"$119,401,442.45 ","1,918"
ORG-2874,JCCIA,JCCIA,W91B4L,W6GZ ELE    RCC KANDAHAR,2100,9700,2010,"$417,085,449.37 ","5,268"
ORG-2874,JCCIA,JCCIA,W91B4M,W6GZ ELE    RCC KABUL,2100,9700,2010,"$1,000,497,074.85 ","9,453"
ORG-2874,JCCIA,JCCIA,W91B4N,W6GZ ELE    RCC BAGRAM,2100,9700,2010,"$852,043,997.40 ","5,708"
ORG-2874,JCCIA,JCCIA,W91B4P,W6GZ ELE    RCC SALERNO,2100,9700,2010,"$76,310,060.91 ",821
ORG-2874,JCCIA,JCCIA,W91GDW,W6GZ ELE    TWR,2100,9700,2010,"$976,710,087.02 ","3,453"
ORG-2874,JCCIA,JCCIA,W91GET,W27P BAGHDAD OFFICE,2100,9700,2010,"($8,480.00)",1
ORG-2874,JCCIA,JCCIA,W91GEU,W6GZ ELE    RCC VICTORY,2100,9700,2010,"$33,872,468.38 ","1,178"
ORG-2874,JCCIA,JCCIA,W91GEY,W6GZ ELE    RCC ECHO,2100,9700,2010,"$14,283,482.07 ",838
ORG-2874,JCCIA,JCCIA,W91GF5,W6GZ ELE    RCC BALAD,2100,9700,2010,"$83,641,560.58 ","1,261"
ORG-2874,JCCIA,JCCIA,W91GF9,W6GZ ELE    RCC KIRKUK,2100,9700,2010,"$6,669,603.32 ",294
ORG-2874,JCCIA,JCCIA,W91GFB,W6GZ ELE    RCC MOSUL,2100,9700,2010,"$10,291,567.50 ",410
ORG-2874,JCCIA,JCCIA,W91GFC,W6GZ ELE    RCC TAJI,2100,9700,2010,"$3,638,115.39 ",567
ORG-2874,JCCIA,JCCIA,W91GFL,W6GZ ELE    RCC TIKRIT,2100,9700,2010,"$15,840,429.87 ",452
ORG-2874,JCCIA,JCCIA,W91GXE,W6GZ ELE    RCC TALLIL,2100,9700,2010,"$20,777,351.19 ",927
ORG-2874,JCCIA,JCCIA,W91GY0,W6GZ ELE    MNSTC-I SUP DIV,2100,9700,2010,"$150,548,407.31 ","1,341"
ORG-2874,JCCIA,JCCIA,W91GY3,W6GZ ELE    RCC BASRAH,2100,9700,2010,"$62,243,753.74 ",711
ORG-2875,MEDCOM,MEDCOM,DA03,FITZSIMONS U.S. ARMY GARRISON,2100,9700,1997,"$7,302,900.00 ",121
ORG-2875,MEDCOM,MEDCOM,DA03,FITZSIMONS U.S. ARMY GARRISON,2100,9700,1998,"$4,625,288.00 ",71
