ProductOrServiceCode,ProductOrServiceCodeText,PlatformPortfolio,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,ProductServiceOrRnDarea,Level1_Code,Level1_Category,Level2_Code,Level2_Category
N096,INSTALL OF ORES & MINERALS,Other Services,N,N0,96,N6,Services,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,ERS,18,Equipment Related Services,18.3,Installation of Equipment
N099,INSTALL OF MISC EQ,Other Services,N,N0,99,N9,Services,4.  Equipment Related Services,3.  Installation of Equipment,6.  Sustainment,Installation of Equipment,ERS,18,Equipment Related Services,18.3,Installation of Equipment
P100,DISPOSAL OF SURPLUS PROPERTY,Other Services,P,P1,0,P0,Services,4.  Equipment Related Services,7.  Salvage Services,6.  Sustainment,Salvage Services,ERS,18,Equipment Related Services,18.7,Salvage Services
P200,SALVAGE OF AIRCRAFT,Aircraft,P,P2,0,P0,Services,4.  Equipment Related Services,7.  Salvage Services,1.  Aircraft,Salvage Services,ERS,18,Equipment Related Services,18.7,Salvage Services
P300,SALVAGE OF MARINE VESSELS,Ships & Submarines,P,P3,0,P0,Services,4.  Equipment Related Services,7.  Salvage Services,2.  Ships & Submarines,Salvage Services,ERS,18,Equipment Related Services,18.7,Salvage Services
P400,DEMOLITION OF BUILDINGS,Facilities and Construction,P,P4,0,P0,Services,8.  Facility Related Services,5.  Building & Plant Maintenance,4.  Salvage Services,Salvage Services,FRS&C,4,Facilities & Construction,4.4,Facility Related Services
P500,DEMOLITION OF STRUCTURES/FACILITIES,Facilities and Construction,P,P5,0,P0,Services,8.  Facility Related Services,5.  Building & Plant Maintenance,4.  Salvage Services,Salvage Services,FRS&C,4,Facilities & Construction,4.4,Facility Related Services
P999,OTHER SALVAGE SERVICES,Other Services,P,P9,99,P9,Services,4.  Equipment Related Services,7.  Salvage Services,6.  Sustainment,Salvage Services,ERS,18,Equipment Related Services,18.7,Salvage Services
Q101,DEPENDENT MEDICARE SERVICES,Other Services,Q,Q1,1,Q1,Services,6.  Medical Services,1.  General Medical Services,Dependent Medicare Services,Dependent Medicare Services,MED,10,Medical,10.3,Healthcare Services
Q201,GENERAL HEALTH CARE SERVICES,Other Services,Q,Q2,1,Q1,Services,6.  Medical Services,1.  General Medical Services,General Health Care Services,General Health Care Services,MED,10,Medical,10.3,Healthcare Services
Q3,LABORATORY TESTING SERVICES,Other Services,Q,Q3,Q3,Q3,Services,6.  Medical Services,1.  General Medical Services,Laboratory Testing Services,Laboratory Testing Services,MED,NULL,NULL,NULL,NULL
Q301,LABORATORY TESTING SERVICES,Other Services,Q,Q3,1,Q1,Services,6.  Medical Services,1.  General Medical Services,Laboratory Testing Services,Laboratory Testing Services,MED,10,Medical,10.2,Medical Equipment and Accessories and Supplies
Q401,MEDICAL- NURSING,Other Services,Q,Q4,1,Q1,Services,6.  Medical Services,1.  General Medical Services,Nursing Services,Nursing Services,MED,10,Medical,10.3,Healthcare Services
Q402,MEDICAL- NURSING HOME CARE CONTRACTS,Other Services,Q,Q4,2,Q2,Services,6.  Medical Services,1.  General Medical Services,Nursing Home Care Contracts,Nursing Home Care Contracts,MED,10,Medical,10.3,Healthcare Services
Q403,EVALUATION AND SCREENING,Other Services,Q,Q4,3,Q3,Services,6.  Medical Services,1.  General Medical Services,Evaluation And Screening,Evaluation And Screening,MED,10,Medical,10.3,Healthcare Services
Q501,ANESTHESIOLOGY SERVICES,Other Services,Q,Q5,1,Q1,Services,6.  Medical Services,3.  Specialty Medical Services,Anesthesiology Services,Anesthesiology Services,MED,10,Medical,10.3,Healthcare Services
Q502,CARDIO-VASCULAR SERVICES,Other Services,Q,Q5,2,Q2,Services,6.  Medical Services,3.  Specialty Medical Services,Cardio-Vascular Services,Cardio-Vascular Services,MED,10,Medical,10.3,Healthcare Services
Q503,DENTISTRY SERVICES,Other Services,Q,Q5,3,Q3,Services,6.  Medical Services,2.  Dentistry Services,Dentistry Services,Dentistry Services,MED,10,Medical,10.3,Healthcare Services
Q504,DERMATOLOGY SERVICES,Other Services,Q,Q5,4,Q4,Services,6.  Medical Services,3.  Specialty Medical Services,Dermatology Services,Dermatology Services,MED,10,Medical,10.3,Healthcare Services
Q505,GASTROENTEROLOGY SERVICES,Other Services,Q,Q5,5,Q5,Services,6.  Medical Services,3.  Specialty Medical Services,Gastroenterology Services,Gastroenterology Services,MED,10,Medical,10.3,Healthcare Services
Q506,MEDICAL- GERIATRIC,Other Services,Q,Q5,6,Q6,Services,6.  Medical Services,3.  Specialty Medical Services,Geriatric Services,Geriatric Services,MED,10,Medical,10.3,Healthcare Services
Q507,GYNECOLOGY SERVICES,Other Services,Q,Q5,7,Q7,Services,6.  Medical Services,3.  Specialty Medical Services,Gynecology Services,Gynecology Services,MED,10,Medical,10.3,Healthcare Services
Q508,HEMATOLOGY SERVICES,Other Services,Q,Q5,8,Q8,Services,6.  Medical Services,3.  Specialty Medical Services,Hematology Services,Hematology Services,MED,10,Medical,10.3,Healthcare Services
Q509,INTERNAL MEDICINE SERVICES,Other Services,Q,Q5,9,Q9,Services,6.  Medical Services,3.  Specialty Medical Services,Internal Medicine Services,Internal Medicine Services,MED,10,Medical,10.1,Drugs and Pharmaceutical Products
Q510,MEDICAL- NEUROLOGY,Other Services,Q,Q5,10,Q0,Services,6.  Medical Services,3.  Specialty Medical Services,Neurology Services,Neurology Services,MED,10,Medical,10.3,Healthcare Services
Q511,MEDICAL- OPHTHALMOLOGY,Other Services,Q,Q5,11,Q1,Services,6.  Medical Services,3.  Specialty Medical Services,Ophthalmology Services,Ophthalmology Services,MED,10,Medical,10.3,Healthcare Services
Q512,MEDICAL- OPTOMETRY,Other Services,Q,Q5,12,Q2,Services,6.  Medical Services,3.  Specialty Medical Services,Optometry Services,Optometry Services,MED,10,Medical,10.3,Healthcare Services
Q513,MEDICAL- ORTHOPEDIC,Other Services,Q,Q5,13,Q3,Services,6.  Medical Services,3.  Specialty Medical Services,Orthopedic Services,Orthopedic Services,MED,10,Medical,10.3,Healthcare Services
Q514,MEDICAL- OTOLARYNGOLOGY,Other Services,Q,Q5,14,Q4,Services,6.  Medical Services,3.  Specialty Medical Services,Otolaryngology Services,Otolaryngology Services,MED,10,Medical,10.3,Healthcare Services
Q515,MEDICAL- PATHOLOGY,Other Services,Q,Q5,15,Q5,Services,6.  Medical Services,3.  Specialty Medical Services,Pathology Services,Pathology Services,MED,10,Medical,10.3,Healthcare Services
Q516,MEDICAL- PEDIATRIC,Other Services,Q,Q5,16,Q6,Services,6.  Medical Services,3.  Specialty Medical Services,Pediatric Services,Pediatric Services,MED,10,Medical,10.3,Healthcare Services
Q517,MEDICAL- PHARMACOLOGY,Other Services,Q,Q5,17,Q7,Services,6.  Medical Services,3.  Specialty Medical Services,Pharmacology Services,Pharmacology Services,MED,10,Medical,10.3,Healthcare Services
Q518,MEDICAL- PHYSICAL MEDICINE/REHABILITATION,Other Services,Q,Q5,18,Q8,Services,6.  Medical Services,3.  Specialty Medical Services,Physical Medicine & Rehabilitation,Physical Medicine & Rehabilitation,MED,10,Medical,10.3,Healthcare Services
Q519,MEDICAL- PSYCHIATRY,Other Services,Q,Q5,19,Q9,Services,6.  Medical Services,3.  Specialty Medical Services,Psychiatry Services,Psychiatry Services,MED,10,Medical,10.3,Healthcare Services
Q520,MEDICAL- PODIATRY,Other Services,Q,Q5,20,Q0,Services,6.  Medical Services,3.  Specialty Medical Services,Podiatry Services,Podiatry Services,MED,10,Medical,10.3,Healthcare Services
Q521,MEDICAL- PULMONARY,Other Services,Q,Q5,21,Q1,Services,6.  Medical Services,3.  Specialty Medical Services,Pulmonary Services,Pulmonary Services,MED,10,Medical,10.3,Healthcare Services
Q522,MEDICAL- RADIOLOGY,Other Services,Q,Q5,22,Q2,Services,6.  Medical Services,3.  Specialty Medical Services,Radiology Services,Radiology Services,MED,10,Medical,10.2,Medical Equipment and Accessories and Supplies
Q523,MEDICAL- SURGERY,Other Services,Q,Q5,23,Q3,Services,6.  Medical Services,3.  Specialty Medical Services,Surgery Services,Surgery Services,MED,10,Medical,10.3,Healthcare Services
Q524,MEDICAL- THORACIC,Other Services,Q,Q5,24,Q4,Services,6.  Medical Services,3.  Specialty Medical Services,Thoracic Services,Thoracic Services,MED,10,Medical,10.3,Healthcare Services
Q525,MEDICAL- UROLOGY,Other Services,Q,Q5,25,Q5,Services,6.  Medical Services,3.  Specialty Medical Services,Urology Services,Urology Services,MED,10,Medical,10.3,Healthcare Services
Q526,MEDICAL- MEDICAL/PSYCHIATRIC CONSULTATION,Other Services,Q,Q5,26,Q6,Services,6.  Medical Services,3.  Specialty Medical Services,Medical/Psych Consultation Svcs,Medical/Psych Consultation Svcs,MED,10,Medical,10.3,Healthcare Services
Q527,MEDICAL- NUCLEAR MEDICINE,Other Services,Q,Q5,27,Q7,Services,6.  Medical Services,3.  Specialty Medical Services,Nuclear Medicine,Nuclear Medicine,MED,10,Medical,10.3,Healthcare Services
Q601,Medical Coding and Auditing,Other Services,Q,Q6,1,Q1,Services,NULL,NULL,NULL,NULL,MED,10,Medical,10.3,Healthcare Services
Q602,Medical Records,Other Services,Q,Q6,2,Q2,Services,NULL,NULL,NULL,NULL,MED,10,Medical,10.3,Healthcare Services
Q603,Medical Transcription,Other Services,Q,Q6,3,Q3,Services,NULL,NULL,NULL,NULL,MED,10,Medical,10.3,Healthcare Services
Q701,Specialized Medical Support,Other Services,Q,Q7,1,Q1,Services,NULL,NULL,NULL,NULL,MED,10,Medical,10.3,Healthcare Services
Q702,Technical Medical Support,Other Services,Q,Q7,2,Q2,Services,NULL,NULL,NULL,NULL,MED,10,Medical,10.3,Healthcare Services
Q801,Medical Appointing Services,Other Services,Q,Q8,1,Q1,Services,NULL,NULL,NULL,NULL,MED,10,Medical,10.3,Healthcare Services
Q802,Clerical Medical Support,Other Services,Q,Q8,2,Q2,Services,NULL,NULL,NULL,NULL,MED,10,Medical,10.3,Healthcare Services
Q999,MEDICAL- OTHER,Other Services,Q,Q9,99,Q9,Services,6.  Medical Services,3.  Specialty Medical Services,Other Medical Services,Other Medical Services,MED,10,Medical,10.3,Healthcare Services
R,"SUPPORT SVCS (PROF, ADMIN, MGMT)",Other R&D and Knowledge Based,R,R,R,RR,Services,2.  Knowledge Based Services,6.  Professional Services,6.  Professional Services,NULL,PAMS,NULL,NULL,NULL,NULL
R111,BLDGS & FAC / ADMIN & SVC BLDGS,Facilities and Construction,R,R1,11,R1,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.1  Administration & Service Buildings,PAMS,NULL,NULL,NULL,NULL
R113,BLDGS & FAC / EDUCATIONAL BLDGS,Facilities and Construction,R,R1,13,R3,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.3  Educational Buildings,PAMS,NULL,NULL,NULL,NULL
R116,BLDGS & FAC  / RESIDENTIAL BLDGS,Facilities and Construction,R,R1,16,R6,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.6  Residential Buildings,PAMS,NULL,NULL,NULL,NULL
R118,BLDGS & FAC / R&D FACILITIES,Facilities and Construction,R,R1,18,R8,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.8  R&D Facilities,PAMS,NULL,NULL,NULL,NULL
R119,BLDGS & FAC / OTHER BUILDINGS,Facilities and Construction,R,R1,19,R9,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,1.9  Other Buildings,PAMS,NULL,NULL,NULL,NULL
R121,NON-BLDG / CONSERVATION & DEV,Facilities and Construction,R,R1,21,R1,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.1  Conservation & Development Facilities,PAMS,NULL,NULL,NULL,NULL
R129,NON-BLDG / OTHER,Facilities and Construction,R,R1,29,R9,Services,8.  Facility Related Services,1.  Architect and Engineering Services,1.  Construction,2.5  Other Non-Building Facilities,PAMS,NULL,NULL,NULL,NULL
R211,A/E - NON CONTRUCT - GENERAL,Facilities and Construction,R,R2,11,R1,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,"Landscaping, Interior Layout, and Designing",PAMS,NULL,NULL,NULL,NULL
R212,A/E - DRAFTING ENGINEERING,Facilities and Construction,R,R2,12,R2,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,"Engineering Drafting, Not CAD/CAM",PAMS,NULL,NULL,NULL,NULL
R213,A/E - INSPECT - NON CONTRUCT,Facilities and Construction,R,R2,13,R3,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Inspection (Non-Construction),PAMS,NULL,NULL,NULL,NULL
R214,A/E - MANAGEMENT ENGINEERING,Facilities and Construction,R,R2,14,R4,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Management Engineering,PAMS,NULL,NULL,NULL,NULL
R216,A/E - MARINE ENGINEERING,Facilities and Construction,R,R2,16,R6,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Marine Engineering,PAMS,NULL,NULL,NULL,NULL
R219,OTHER ARCHITECTS & ENGIN GEN,Facilities and Construction,R,R2,19,R9,Services,8.  Facility Related Services,1.  Architect and Engineering Services,2.  General,Other AE Services,PAMS,NULL,NULL,NULL,NULL
R301,ADP FACILITY MANAGEMENT,"Electronics, Comms, & Sensors",R,R3,1,R1,Services,5.  Electronic & Communication Services,1.  IT Services,Facility Operations & Management,NULL,PAMS,NULL,NULL,NULL,NULL
R302,ADP SYSTEMS DEVELOP & PROGRAMMING,"Electronics, Comms, & Sensors",R,R3,2,R2,Services,5.  Electronic & Communication Services,1.  IT Services,Systems Develop & Programming,NULL,PAMS,NULL,NULL,NULL,NULL
R303,ADP SVCS/DATA ENTRY,"Electronics, Comms, & Sensors",R,R3,3,R3,Services,5.  Electronic & Communication Services,1.  IT Services,Data Entry Services,NULL,PAMS,NULL,NULL,NULL,NULL
R304,ADP SVCS/DATA TRANSMISSION,"Electronics, Comms, & Sensors",R,R3,4,R4,Services,5.  Electronic & Communication Services,2.  Telecom Services,Telecom & Transmission,NULL,PAMS,NULL,NULL,NULL,NULL
R305,ADP TELEPROCESSING SVCS,"Electronics, Comms, & Sensors",R,R3,5,R5,Services,5.  Electronic & Communication Services,1.  IT Services,"Teleprocessing, TimeShare & Cloud Computing",NULL,PAMS,NULL,NULL,NULL,NULL
R306,ADP SYSTEM ANALYSIS,"Electronics, Comms, & Sensors",R,R3,6,R6,Services,5.  Electronic & Communication Services,1.  IT Services,Systems Analysis Services,NULL,PAMS,NULL,NULL,NULL,NULL
R307,AUTOMATED INFORMATION SYSTEM SVCS,"Electronics, Comms, & Sensors",R,R3,7,R7,Services,5.  Electronic & Communication Services,2.  Telecom Services,IT Strategy and Architecture,NULL,PAMS,NULL,NULL,NULL,NULL
R399,OTHER ADP SVCS,"Electronics, Comms, & Sensors",R,R3,99,R9,Services,5.  Electronic & Communication Services,1.  IT Services,Other IT Services,NULL,PAMS,NULL,NULL,NULL,NULL
R4,PROFESSIONAL SERVICES,Other R&D and Knowledge Based,R,R4,R4,R4,Services,2.  Knowledge Based Services,6.  Professional Services,6.  Professional Services,NULL,PAMS,NULL,NULL,NULL,NULL
R401,PERSONAL CARE SERVICES,Other R&D and Knowledge Based,R,R4,1,R1,Services,2.  Knowledge Based Services,6.  Professional Services,6.  Professional Services,NULL,PAMS,2,Professional Services,2.1,Social Services
R402,REAL ESTATE BROKERAGE SERVICES,Other R&D and Knowledge Based,R,R4,2,R2,Services,2.  Knowledge Based Services,6.  Professional Services,6.  Professional Services,NULL,PAMS,2,Professional Services,2.6,Real Estate Services
R403,REAL ESTATE BROKERAGE SERVICES,Other R&D and Knowledge Based,R,R4,3,R3,Services,2.  Knowledge Based Services,6.  Professional Services,6.  Professional Services,NULL,PAMS,NULL,NULL,NULL,NULL
R404,PROF SVCS/LAND SURVEYS - CADASTRAL,Other R&D and Knowledge Based,R,R4,4,R4,Services,2.  Knowledge Based Services,6.  Professional Services,6.  Professional Services,NULL,PAMS,2,Professional Services,2.6,Real Estate Services
R405,OPERATIONS RESEARCH & QUANTITATIVE,Other R&D and Knowledge Based,R,R4,5,R5,Services,2.  Knowledge Based Services,2.  Program Management Services,Operations Research & Quantitative,NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
R406,POLICY REVIEW/DEVELOPMENT SERVICES,Other R&D and Knowledge Based,R,R4,6,R6,Services,2.  Knowledge Based Services,2.  Program Management Services,Policy Review/Development Services,NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
R407,PROGRAM EVALUATION SERVICES,Other R&D and Knowledge Based,R,R4,7,R7,Services,2.  Knowledge Based Services,2.  Program Management Services,Program Evaluation/Review/Development,NULL,PAMS,NULL,NULL,NULL,NULL
R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,Other R&D and Knowledge Based,R,R4,8,R8,Services,2.  Knowledge Based Services,2.  Program Management Services,Program Management/Support Services,NULL,PAMS,2,Professional Services,2.3,Management Advisory Services
R409,PROGRAM REVIEW/DEVELOPMENT SERVICES,Other R&D and Knowledge Based,R,R4,9,R9,Services,2.  Knowledge Based Services,2.  Program Management Services,Program Evaluation/Review/Development,NULL,PAMS,1,IT,1.3,IT Consulting
