ProductOrServiceCode,ProductOrServiceCodeText,ServicesCategory,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,HostNation3Category,Unseperated,IsService,IsCatchAllCode,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,PlatformPortfolio,ProductsCategory,ProductOrServiceArea,isRnD1to5,PBLscore,IsPossibleReclassification,IsPossibleSoftwareEngineering,RnD_BudgetActivity,ProductServiceOrRnDarea,CanadaSector,OCOcrisisScore,VAPortfolio,OCOcrisisPercent,CrisisPercent,CrisisProductOrServiceArea,IsRnDdefenseSystem,Level1_Code,Level1_Category,Level2_Code,Level2_Category
6116,"FUEL CELL POWER UNITS, COMP, ACC",Products,6,61,16,66,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,"Fuel Cell Power Units, Comp, Acc","Electronics, Comms, & Sensors",Engines & Power Plants,Engines & Power Plants,0,NULL,NULL,NULL,NULL,Engines & Power Plants,Other Products,0,Electronics and Communications,0.0001,NULL,Engines & Power Plants,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6117,SOLAR ELECTRIC POWER SYSTEMS,Products,6,61,17,67,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,Solar Electric Power Systems,"Electronics, Comms, & Sensors",Engines & Power Plants,Engines & Power Plants,0,NULL,NULL,NULL,NULL,Engines & Power Plants,Other Products,0,Electronics and Communications,0.0392,NULL,Engines & Power Plants,0,4,Facilities & Construction,4.3,Facility Related Materials
6120,TRANSFORMERS - DISTRIB & POWER STA,Products,6,61,20,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,Transformers - Distrib & Power Sta,"Electronics, Comms, & Sensors",Engines & Power Plants,Engines & Power Plants,0,NULL,NULL,NULL,NULL,Engines & Power Plants,Other Products,0,Electronics and Communications,0.0044,NULL,Engines & Power Plants,0,4,Facilities & Construction,4.3,Facility Related Materials
6125,"CONVERTERS, ELECTRICAL, ROTATING",Products,6,61,25,65,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,"Converters, Electrical, Rotating","Electronics, Comms, & Sensors",Engines & Power Plants,Engines & Power Plants,0,NULL,NULL,NULL,NULL,Engines & Power Plants,Other Products,0,Electronics and Communications,0.0017,NULL,Engines & Power Plants,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6130,"CONVERTERS, ELECTRICAL, NONROTATING",Products,6,61,30,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,"Converters, Electrical, Nonrotating","Electronics, Comms, & Sensors",Engines & Power Plants,Engines & Power Plants,0,2,NULL,NULL,NULL,Engines & Power Plants,Other Products,0,Electronics and Communications,0.0208,NULL,Engines & Power Plants,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6135,"BATTERIES, NONRECHARGEABLE",Products,6,61,35,65,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,"Batteries, Nonrechargeable","Electronics, Comms, & Sensors",Engines & Power Plants,Engines & Power Plants,0,NULL,NULL,NULL,NULL,Engines & Power Plants,Other Products,0,Electronics and Communications,0.0012,NULL,Engines & Power Plants,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6140,"BATTERIES, RECHARGEABLE",Products,6,61,40,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,"Batteries, Rechargeable","Electronics, Comms, & Sensors",Engines & Power Plants,Engines & Power Plants,0,NULL,NULL,NULL,NULL,Engines & Power Plants,Other Products,0,Electronics and Communications,0.0007,NULL,Engines & Power Plants,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6145,"WIRE AND CABLE, ELECTRICAL",Products,6,61,45,65,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,"Wire And Cable, Electrical","Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0466,NULL,Electronics & Communications,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6150,MISC ELECTRIC POWER & DISTRIB EQ,Products,6,61,50,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,Misc Electric Power & Distrib Eq,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,2,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.004,NULL,Electronics & Communications,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6160,MISC BATTERY RET FIXTURES & LINERS,Products,6,61,60,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Electrical Wire & Power Distribution Eq,Misc Battery Ret Fixtures & Liners,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0003,NULL,Electronics & Communications,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
62,"LIGHTING FIXTURES, LAMPS",Products,6,62,62,62,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Lighting Fixtures & Lamps,Lighting Fixtures & Lamps,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,NULL,NULL,Electronics & Communications,0,NULL,NULL,NULL,NULL
6210,INDOOR & OUTDOOR ELEC LIGHTING FIXT,Products,6,62,10,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Lighting Fixtures & Lamps,Indoor & Outdoor Elec Lighting Fixt,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0152,NULL,Electronics & Communications,0,4,Facilities & Construction,4.3,Facility Related Materials
6220,ELEC VEHICULAR LIGHTS & FIXTURES,Products,6,62,20,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Lighting Fixtures & Lamps,Elec Vehicular Lights & Fixtures,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0017,NULL,Electronics & Communications,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6230,ELEC PORTABLE & HAND LIGHTING EQ,Products,6,62,30,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Lighting Fixtures & Lamps,Elec Portable & Hand Lighting Eq,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0041,NULL,Electronics & Communications,0,4,Facilities & Construction,4.3,Facility Related Materials
6240,ELECTRIC LAMPS,Products,6,62,40,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Lighting Fixtures & Lamps,Electric Lamps,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0008,NULL,Electronics & Communications,0,4,Facilities & Construction,4.3,Facility Related Materials
6250,"BALLASTS, LAMPHOLDERS, AND STARTERS",Products,6,62,50,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Lighting Fixtures & Lamps,"Ballasts, Lampholders, And Starters","Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0012,NULL,Electronics & Communications,0,4,Facilities & Construction,4.3,Facility Related Materials
6260,NONELECTRICAL LIGHTING FIXTURES,Products,6,62,60,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,Lighting Fixtures & Lamps,Nonelectrical Lighting Fixtures,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,Other Products,0,Electronics and Communications,0.0488,NULL,Electronics & Communications,0,4,Facilities & Construction,4.3,Facility Related Materials
63,"ALARM, SIGNAL, SECURITY DETECTION",Products,6,63,63,63,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,"Alarm, Signal & Security Detection Systems","Alarm, Signal & Security Detection Systems","Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,C4ISR,0,Electronics and Communications,NULL,NULL,Electronics & Communications,0,NULL,NULL,NULL,NULL
6310,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,Products,6,63,10,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,"Alarm, Signal & Security Detection Systems",Traffic and Transit Signal Systems,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,C4ISR,0,Electronics and Communications,0.0111,NULL,Electronics & Communications,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6320,SHIPBOARD ALARM AND SIGNAL SYSTEMS,Products,6,63,20,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,"Alarm, Signal & Security Detection Systems",Shipboard Alarm and Signals Systems,"Electronics, Comms, & Sensors",Ships,Ships,0,NULL,NULL,NULL,NULL,Ships,Sea,0,Ships & Submarines,0.0039,NULL,Ships,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6330,RAILROAD SIGNAL AND WARNING DEVICES,Products,6,63,30,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,"Alarm, Signal & Security Detection Systems",Railroad Signal and Warning Devices,"Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,C4ISR,0,Electronics and Communications,0,NULL,Electronics & Communications,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6340,AIRCRAFT ALARM AND SIGNAL SYSTEMS,Products,6,63,40,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,"Alarm, Signal & Security Detection Systems",Aircraft Alarm and Signal Systems,"Electronics, Comms, & Sensors",Aircraft,Aircraft,0,NULL,NULL,NULL,NULL,Aircraft,Air,0,Aircraft and Drones,0.0005,NULL,Aircraft,0,13,Electronic & Communication Equipment,13.3,Electrical & Electronics Equipment
6350,"MISC ALARM, SIGNAL, SEC SYSTEMS",Products,6,63,50,60,Products,Commodity,NULL,0,NULL,3.  Electronic & Communication Equipment,Electrical & Electronics Equipment,"Alarm, Signal & Security Detection Systems","Misc Alarm, Signal, Sec Systems","Electronics, Comms, & Sensors",Electronics & Communications,Electronics & Communications,0,NULL,NULL,NULL,NULL,Electronics & Communications,C4ISR,0,Electronics and Communications,0.0117,NULL,Electronics & Communications,0,3,Security and Protection,3.2,Security Systems
65,MEDICAL/DENTAL/VETERINARY EQPT/SUPP,Products,6,65,65,65,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,"Medical, Dental & Veterinary Eq & Supplies","Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,NULL,NULL,Clothing & Subsistence,0,NULL,NULL,NULL,NULL
6505,DRUGS AND BIOLOGICALS,Products,6,65,5,65,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,Drugs & Biologicals,"Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0.0001,NULL,Clothing & Subsistence,0,10,Medical,10.1,Drugs and Pharmaceutical Products
6506,BLOOD,Products,6,65,6,66,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,Blood & Blood Derivatives,"Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0,NULL,Clothing & Subsistence,0,NULL,NULL,NULL,NULL
6507,BLOOD DERIVATIVES,Products,6,65,7,67,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,Blood & Blood Derivatives,"Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,-0.002,NULL,Clothing & Subsistence,0,NULL,NULL,NULL,NULL
6508,MEDICATED COSMETICS AND TOILETRIES,Products,6,65,8,68,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,Medicated Cosmetics and Toiletries,"Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0,NULL,Clothing & Subsistence,0,10,Medical,10.2,Medical Equipment and Accessories and Supplies
6509,"DRUGS AND BIOLOGICALS, VETERINARY USE",Products,6,65,9,69,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,Drugs & Biologicals,"Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0.0407,NULL,Clothing & Subsistence,0,10,Medical,10.2,Medical Equipment and Accessories and Supplies
6510,SURGICAL DRESSING MATERIALS,Products,6,65,10,60,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,Surgical Dressing Materials,"Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0.0024,NULL,Clothing & Subsistence,0,10,Medical,10.2,Medical Equipment and Accessories and Supplies
6515,"MED & SURGICAL INSTRUMENTS,EQ & SUP",Products,6,65,15,65,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,"Med & Surgical Instruments,Eq & Sup","Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0.0029,NULL,Clothing & Subsistence,0,10,Medical,10.2,Medical Equipment and Accessories and Supplies
6520,DENTAL INSTRUMENTS EQ & SUPPLIES,Products,6,65,20,60,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,Dental Instruments Eq & Supplies,"Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0.0044,NULL,Clothing & Subsistence,0,10,Medical,10.2,Medical Equipment and Accessories and Supplies
6525,"IMAGING EQUIPMENT AND SUPPLIES: MEDICAL, DENTAL, VETERINARY",Products,6,65,25,65,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,"X-Ray Eq Supplies - Med, Dental & V","Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0.0004,NULL,Clothing & Subsistence,0,10,Medical,10.2,Medical Equipment and Accessories and Supplies
6530,"HOSP FURNITURE,EQ,UTENSILS & SUP",Products,6,65,30,60,Products,Commodity,NULL,0,NULL,"6.  Clothing, Textiles & Subsistence S&E",Medical & Dental S&E,"Hosp Furniture,Eq,Utensils & Sup","Medical, Dental & Veterinary Eq & Supplies",Other Products,Clothing & Subsistence,Clothing & Subsistence,0,NULL,NULL,NULL,NULL,Clothing & Subsistence,Other Products,0,Medical,0.0043,NULL,Clothing & Subsistence,0,10,Medical,10.2,Medical Equipment and Accessories and Supplies
