

====================================================
Starting ETL.Sp_FPDSdelta_5_FixCodeNameMismatch
Start Time: 2026-06-13 12:08:37
Total record to process: 1425010
====================================================
sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
AN35	HEALTH R&D SVCS; CONSUMER & OCCUPATIONAL HEALTH & SAFETY; R&D FACILITIES & MAJ EQUIP	2022	2022	2022	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AN43	R&D- MEDICAL: HEALTH SERVICES (ADVANCED DEVELOPMENT)	2020	2020	2020	2022	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AN43	HEALTH SERVICES (ADVANCED)	2001	2009	2001	2022	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AN43	HEALTH R&D SERVICES; HEALTH CARE - OTHER; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	Experimental Development	Experimental Development
AN44	R&D- MEDICAL: HEALTH SERVICES (ENGINEERING DEVELOPMENT)	2020	2020	2020	2022	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AN44	HEALTH SERVICES (ENGINEERING)	2004	2009	2005	2020	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AN44	HEALTH R&D SERVICES; HEALTH CARE - OTHER; R&D ADMINISTRATIVE EXPENSES	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses
AN45	R&D- MEDICAL: HEALTH SERVICES (OPERATIONAL SYSTEMS DEVELOPMENT)	2020	2020	2020	2022	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AN45	HEALTH SERVICES (OPERATIONAL)	2001	2009	2003	2022	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AN45	HEALTH R&D SERVICES; HEALTH CARE - OTHER; EXPENSES FOR R&D FACILITIES AND MAJOR EQUIPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AR13	R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (ADVANCED DEVELOPMENT)	2020	2020	2020	2022	Space Systems	Advanced Development	Advanced Development
AR13	R&D-AERO & SPACE TECH-ADV DEV	2001	2009	2001	2021	Space Systems	Advanced Development	Advanced Development
AR13	SPACE R&D SERVICES; SPACE FLIGHT, RESEARCH AND SUPPORTING ACTIVITIES; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Space Systems	Experimental Development	Experimental Development
AR14	R&D-AERO & SPACE TECH-ENG DEV	2001	2009	2001	2022	Space Systems	Engineering Development	Engineering Development
AR14	R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (ENGINEERING DEVELOPMENT)	2020	2020	2020	2022	Space Systems	Engineering Development	Engineering Development
AR14	SPACE R&D SERVICES; SPACE FLIGHT, RESEARCH AND SUPPORTING ACTIVITIES; R&D ADMINISTRATIVE EXPENSES	2022	2023	2022	2023	Space Systems	R&D administrative and operational expenses	R&D administrative and operational expenses
AR15	R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT)	2020	2020	2020	2022	Space Systems	Operational Systems Development	Operational Systems Development
AR15	R&D-AERO & SPACE TECH-OPSY DEV	2001	2009	2002	2012	Space Systems	Operational Systems Development	Operational Systems Development
AR15	SPACE R&D SVCS; SPACE FLIGHT, RESEARCH & SUPPORTING ACTIVITIES; R&D FACILITIES & MAJ EQUIP	2022	2023	2022	2023	Space Systems	R&D facilities and major equipment	R&D facilities and major equipment
AS13	AIR TRANSPORTATION (ADVANCED)	2003	2009	2004	2021	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS13	TRANSPORTATION R&D SVCS; SURFACE TRANSPORTATION, PUBLIC TRANSIT, & RAIL; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	Experimental Development	Experimental Development
AS14	AIR TRANSPORTATION (ENGINEERING)	2002	2008	2005	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS14	R&D- MODAL TRANSPORTATION: AIR (ENGINEERING DEVELOPMENT)	2020	2020	2021	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS14	TRANSPORTATION R&D SVCS; SURFACE TRANSPORTATION, PUBLIC TRANSIT, & RAIL; R&D ADMINISTRATIVE EXPENSES	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses
AS15	AIR TRANSPORTATION (OPERATIONAL)	2002	2009	2003	2021	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS15	R&D- MODAL TRANSPORTATION: AIR (OPERATIONAL SYSTEMS DEVELOPMENT)	2020	2020	2020	2022	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS15	TRANSPORTATION R&D SVCS; SURFACE TRANSPORTATION, PUBLIC TRANSIT, & RAIL; R&D FACILITIES & MAJ EQUIP	2022	2023	2023	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AS23	R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (ADVANCED DEVELOPMENT)	2020	2020	2020	2020	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS23	SURFACE MOTOR VEHICLES (ADVANCED)	2001	2009	2004	2022	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS23	TRANSPORTATION R&D SERVICES; AEROSPACE RESEARCH; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	Experimental Development	Experimental Development
AS24	R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (ENGINEERING DEVELOPMENT)	2020	2020	2020	2020	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS24	R&D-TRANS- MOTOR VEH-ENG DEV	2002	2008	2002	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS24	TRANSPORTATION R&D SERVICES; AEROSPACE RESEARCH; R&D ADMINISTRATIVE EXPENSES	2022	2023	2023	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses
AS25	R&D-TRANS- MOTOR VEH-OPSY DEV	2001	2007	2006	2020	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS25	TRANSPORTATION R&D SERVICES; AEROSPACE RESEARCH; EXPENSES FOR R&D FACILITIES AND MAJOR EQUIPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AS33	RAIL TRANSPORTATION (ADVANCED)	2001	2001	2002	2002	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS33	R&D- MODAL TRANSPORTATION: RAIL (ADVANCED DEVELOPMENT)	2020	2020	2020	2020	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS33	TRANSPORTATION R&D SERVICES; WATER TRANSPORTATION; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	Experimental Development	Experimental Development
AS34	R&D- MODAL TRANSPORTATION: RAIL (ENGINEERING DEVELOPMENT)	2020	2020	2020	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS34	RAIL TRANSPORTATION (ENGINEERING)	2003	2009	2003	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS34	TRANSPORTATION R&D SERVICES; WATER TRANSPORTATION; R&D ADMINISTRATIVE EXPENSES	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses
AS35	R&D- MODAL TRANSPORTATION: RAIL (OPERATIONAL SYSTEMS DEVELOPMENT)	2020	2020	2020	2021	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS35	RAIL TRANSPORTATION (OPERATIONAL)	2004	2009	2009	2020	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS35	TRANSPORTATION R&D SERVICES; WATER TRANSPORTATION; EXPENSES FOR R&D FACILITIES AND MAJOR EQUIPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AS44	MARINE TRANSPORTATION (ENGINEERING)	2002	2008	2004	2010	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS44	TRANSPORTATION R&D SVCS; PIPELINES; HAZ MAT; CROSS-FUNCTIONAL TRANSP; R&D ADMINISTRATIVE EXPENSES	2022	2022	2022	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses





productorservicecode	product_or_service_code_description	rnd_budgetactivity	rnd_budgetactivity	productserviceorrndarea	productserviceorrndarea
AF24	EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; R&D ADMIN EXPENSES	R&D administrative and operational expenses	Engineering Development	R&D administrative and operational expenses	Engineering Development





productorservicecode	fiscal_year_gt_2020	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity









contract_transaction_unique_key	last_modified_date	undefinitized_action_code	undefinitized_action



lettercontract	undefinitized_action_name	replacement_code	n
			481
N			364
	N	N	280
Y			3
	Y	Y	2







contract_transaction_unique_key	last_modified_date	sam_exception	old_sam_exception	sam_exception_description	old_sam_exception_description
7008_-NONE-_HSCG2508P3L3E82_0_-NONE-_0	2026-02-04 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2708P3FD001_0_-NONE-_0	2026-01-20 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2708P3PG030_0_-NONE-_0	2026-01-26 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2807P7M1398_0_-NONE-_0	2026-01-12 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3008P8WT180_0_-NONE-_0	2026-01-27 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG3308PDPL125_0_-NONE-_0	2026-01-30 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2808P7S1485_0_-NONE-_0	2026-01-26 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_147_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_154_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_161_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_167_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_174_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_194_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_199_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_200_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2808P3HD689_0_-NONE-_0	2026-02-02 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2808P7AA830_0_-NONE-_0	2026-01-29 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3008PCS1729_0_-NONE-_0	2026-01-27 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG8908P632061_0_-NONE-_0	2026-01-27 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_148_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_204_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2408P1GA479_0_-NONE-_0	2026-01-29 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2908P8S7627_0_-NONE-_0	2026-02-02 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2908P8WN593_0_-NONE-_0	2026-02-04 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG3008P3WT130_0_-NONE-_0	2026-01-28 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3008P3WT702_0_-NONE-_0	2026-01-30 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2808P7AA965_0_-NONE-_0	2026-02-02 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG8008P3FSV74_0_-NONE-_0	2026-02-02 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
8000_-NONE-_NAS1510110_142_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_158_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_165_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_171_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_176_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_179_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_182_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_190_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_193_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_198_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_201_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_205_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2807P7P1BFC_0_-NONE-_0	2026-01-07 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2808P3WD111_0_-NONE-_0	2026-01-30 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3008P3WTA30_0_-NONE-_0	2026-02-04 00:00:00.0000000	4		CONTRACTING OFFICERS CONDUCTING EMERGENCY OPERATIONS	CONTRACTING OFFICERS CONDUCTING EMERGENCY OPERATIONS
7008_-NONE-_HSCG3108P6BLEN9_0_-NONE-_0	2026-02-04 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3308PSEVG14_0_-NONE-_0	2026-01-27 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCGNK08PUP147A_0_-NONE-_0	2026-01-30 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG8408P3YH055_0_-NONE-_0	2026-01-27 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_155_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_166_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_173_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_181_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_186_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2708P3AJ494_0_-NONE-_0	2026-01-29 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2808P7AA817_0_-NONE-_0	2026-01-29 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3508P6KW212_0_-NONE-_0	2026-02-02 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG4207PQNT055_0_-NONE-_0	2026-01-07 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG4808PDCLP50_0_-NONE-_0	2026-01-12 00:00:00.0000000	3		CONTRACTING OFFICERS DEPLOYED IN THE COURSE OF MILITARY OPERATIONS	CONTRACTING OFFICERS DEPLOYED IN THE COURSE OF MILITARY OPERATIONS
7008_-NONE-_HSCG8008P3FSK21_0_-NONE-_0	2026-01-28 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG8408P3XA019_0_-NONE-_0	2026-01-27 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_149_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_160_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_170_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_172_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_178_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_188_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_195_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_196_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS



ccrexception	sam_exception_description	replacement_code	n
	C	C	50767
	M	M	12176
	G	G	11384
	A	A	5









contract_transaction_unique_key	last_modified_date	recipient_state_code	old_Vendor_State_Code	recipient_state_name	old_recipient_state_name
12H2_12H2_AG3K06D090235_0_AG3K06533K0640400_0	2026-01-12 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
12H2_12H2_AG3K06K070017_0_AG3K06B060004_0	2026-01-12 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
12K3_1205_AG32KWK080021_0_AG3142B070004_0	2026-01-25 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
12K3_1205_AG32KWK090234_0_AG3142B060035_0	2026-01-25 00:00:00.0000000	OH	OH	OHIO	OHIO
2046_-NONE-_TCC09HQD0026_0_-NONE-_-NONE-	2026-01-22 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
7008_7008_HSCG2408F1GA331_0_HSCG2306DDNQ299_0	2026-01-27 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
7008_7008_HSCG3805JJ50314_0_HSCG3805DJ00003_0	2026-01-29 00:00:00.0000000	OH	OH	OHIO	OHIO
7008_7008_HSCG3807JB70142_0_HSCG3807D200001_0	2026-01-27 00:00:00.0000000	TX	TX	TEXAS	TEXAS
7008_7008_HSCG3807JE46704_0_HSCG3804D500167_0	2026-01-23 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
7008_7008_HSCG38082483B25890001_0_HSCG2408A3B2589_0	2026-01-30 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_7008_HSCG38082483B80150001_0_HSCG2408A3B8015_0	2026-01-13 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_7008_HSCG38082483B80150003_0_HSCG2408A3B8015_0	2026-01-15 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_7008_HSCG38082483B80150005_0_HSCG2408A3B8015_0	2026-01-26 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_7008_HSCG38082483B80150008_0_HSCG2408A3B8015_0	2026-01-30 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
7008_7008_HSCG38082483B80200004_0_HSCG2408A3B8020_0	2026-02-02 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
